char,timestamp,churn
IdentifierId(48343),Wed Apr 02 07:35:27 EDT 2008,TRUE
IdentifierId(70641),Wed Apr 02 07:04:52 EDT 2008,TRUE
IdentifierId(22682),Wed Apr 02 05:35:59 EDT 2008,TRUE
IdentifierId(25508),Wed Apr 02 03:43:52 EDT 2008,TRUE
IdentifierId(60531),Wed Apr 02 02:34:05 EDT 2008,TRUE
IdentifierId(64597),Wed Apr 02 00:36:14 EDT 2008,TRUE
IdentifierId(69165),Wed Apr 02 00:14:54 EDT 2008,TRUE
IdentifierId(7573),Wed Apr 02 00:14:07 EDT 2008,TRUE
IdentifierId(64929),Tue Apr 01 21:43:36 EDT 2008,TRUE
IdentifierId(68379),Tue Apr 01 21:13:25 EDT 2008,FALSE
IdentifierId(68371),Tue Apr 01 20:44:20 EDT 2008,TRUE
IdentifierId(691),Tue Apr 01 20:43:59 EDT 2008,TRUE
IdentifierId(31042),Tue Apr 01 20:26:00 EDT 2008,FALSE
IdentifierId(33826),Tue Apr 01 20:24:49 EDT 2008,TRUE
IdentifierId(68805),Tue Apr 01 20:14:14 EDT 2008,TRUE
IdentifierId(41317),Tue Apr 01 19:56:12 EDT 2008,TRUE
IdentifierId(66522),Tue Apr 01 19:55:31 EDT 2008,TRUE
IdentifierId(31320),Tue Apr 01 19:44:50 EDT 2008,FALSE
IdentifierId(15399),Tue Apr 01 19:42:48 EDT 2008,TRUE
IdentifierId(70462),Tue Apr 01 19:33:36 EDT 2008,TRUE
IdentifierId(24739),Tue Apr 01 19:15:22 EDT 2008,TRUE
IdentifierId(60921),Tue Apr 01 18:37:29 EDT 2008,TRUE
IdentifierId(64591),Tue Apr 01 18:13:29 EDT 2008,TRUE
IdentifierId(59071),Tue Apr 01 18:13:29 EDT 2008,TRUE
IdentifierId(27552),Tue Apr 01 18:05:09 EDT 2008,FALSE
IdentifierId(47627),Tue Apr 01 17:56:37 EDT 2008,FALSE
IdentifierId(42031),Tue Apr 01 17:26:23 EDT 2008,TRUE
IdentifierId(66636),Tue Apr 01 17:15:37 EDT 2008,FALSE
IdentifierId(12981),Tue Apr 01 17:05:45 EDT 2008,TRUE
IdentifierId(68666),Tue Apr 01 17:05:25 EDT 2008,TRUE
IdentifierId(21386),Tue Apr 01 17:04:39 EDT 2008,TRUE
IdentifierId(70038),Tue Apr 01 17:04:03 EDT 2008,TRUE
IdentifierId(69611),Tue Apr 01 16:53:07 EDT 2008,TRUE
IdentifierId(384),Tue Apr 01 16:46:14 EDT 2008,TRUE
IdentifierId(70535),Tue Apr 01 16:32:49 EDT 2008,TRUE
IdentifierId(68423),Tue Apr 01 16:25:19 EDT 2008,TRUE
IdentifierId(66205),Tue Apr 01 16:24:27 EDT 2008,TRUE
IdentifierId(43138),Tue Apr 01 16:24:27 EDT 2008,TRUE
IdentifierId(1549),Tue Apr 01 15:53:20 EDT 2008,TRUE
IdentifierId(22592),Tue Apr 01 15:53:10 EDT 2008,FALSE
IdentifierId(53412),Tue Apr 01 15:35:26 EDT 2008,TRUE
IdentifierId(70404),Tue Apr 01 15:25:36 EDT 2008,TRUE
IdentifierId(45464),Tue Apr 01 14:04:51 EDT 2008,TRUE
IdentifierId(25820),Tue Apr 01 13:15:30 EDT 2008,TRUE
IdentifierId(68579),Tue Apr 01 13:06:11 EDT 2008,TRUE
IdentifierId(64834),Tue Apr 01 12:15:48 EDT 2008,TRUE
IdentifierId(69630),Tue Apr 01 12:05:08 EDT 2008,TRUE
IdentifierId(70025),Tue Apr 01 11:25:48 EDT 2008,FALSE
IdentifierId(69806),Tue Apr 01 10:53:58 EDT 2008,TRUE
IdentifierId(70345),Tue Apr 01 10:42:20 EDT 2008,TRUE
IdentifierId(61339),Tue Apr 01 10:36:40 EDT 2008,TRUE
IdentifierId(48754),Tue Apr 01 10:15:36 EDT 2008,TRUE
IdentifierId(68219),Tue Apr 01 09:55:28 EDT 2008,TRUE
IdentifierId(70397),Tue Apr 01 09:43:30 EDT 2008,TRUE
IdentifierId(58062),Tue Apr 01 09:24:50 EDT 2008,TRUE
IdentifierId(59183),Tue Apr 01 08:57:24 EDT 2008,TRUE
IdentifierId(41465),Tue Apr 01 08:57:19 EDT 2008,FALSE
IdentifierId(70281),Tue Apr 01 08:02:49 EDT 2008,TRUE
IdentifierId(24221),Tue Apr 01 07:43:52 EDT 2008,TRUE
IdentifierId(67803),Tue Apr 01 02:53:30 EDT 2008,FALSE
IdentifierId(59265),Mon Mar 31 22:55:38 EDT 2008,TRUE
IdentifierId(69219),Mon Mar 31 21:44:30 EDT 2008,TRUE
IdentifierId(52676),Mon Mar 31 21:35:52 EDT 2008,TRUE
IdentifierId(26776),Mon Mar 31 21:04:02 EDT 2008,TRUE
IdentifierId(37089),Mon Mar 31 20:55:52 EDT 2008,TRUE
IdentifierId(22034),Mon Mar 31 20:33:43 EDT 2008,TRUE
IdentifierId(62253),Mon Mar 31 20:25:40 EDT 2008,TRUE
IdentifierId(23474),Mon Mar 31 20:24:59 EDT 2008,TRUE
IdentifierId(32797),Mon Mar 31 20:23:21 EDT 2008,TRUE
IdentifierId(27429),Mon Mar 31 20:15:45 EDT 2008,TRUE
IdentifierId(2489),Mon Mar 31 20:14:23 EDT 2008,TRUE
IdentifierId(101),Mon Mar 31 20:03:33 EDT 2008,TRUE
IdentifierId(892),Mon Mar 31 19:54:47 EDT 2008,TRUE
IdentifierId(23361),Mon Mar 31 19:54:22 EDT 2008,TRUE
IdentifierId(70081),Mon Mar 31 19:13:37 EDT 2008,FALSE
IdentifierId(830),Mon Mar 31 17:54:34 EDT 2008,TRUE
IdentifierId(68971),Mon Mar 31 17:36:21 EDT 2008,TRUE
IdentifierId(70359),Mon Mar 31 17:36:11 EDT 2008,TRUE
IdentifierId(31145),Mon Mar 31 17:35:30 EDT 2008,TRUE
IdentifierId(69092),Mon Mar 31 15:54:49 EDT 2008,TRUE
IdentifierId(70544),Mon Mar 31 15:46:41 EDT 2008,TRUE
IdentifierId(68619),Mon Mar 31 14:55:53 EDT 2008,TRUE
IdentifierId(70523),Mon Mar 31 14:25:40 EDT 2008,TRUE
IdentifierId(24608),Mon Mar 31 13:34:04 EDT 2008,FALSE
IdentifierId(26593),Mon Mar 31 12:34:33 EDT 2008,FALSE
IdentifierId(58256),Mon Mar 31 11:23:13 EDT 2008,TRUE
IdentifierId(70665),Mon Mar 31 09:54:06 EDT 2008,FALSE
IdentifierId(25739),Mon Mar 31 09:23:53 EDT 2008,TRUE
IdentifierId(64927),Mon Mar 31 09:15:27 EDT 2008,TRUE
IdentifierId(25453),Mon Mar 31 08:34:12 EDT 2008,FALSE
IdentifierId(69658),Mon Mar 31 07:54:05 EDT 2008,TRUE
IdentifierId(29137),Mon Mar 31 06:05:09 EDT 2008,TRUE
IdentifierId(41198),Mon Mar 31 05:15:38 EDT 2008,FALSE
IdentifierId(60367),Mon Mar 31 03:05:10 EDT 2008,TRUE
IdentifierId(27624),Sun Mar 30 23:04:46 EDT 2008,FALSE
IdentifierId(37014),Sun Mar 30 21:45:02 EDT 2008,TRUE
IdentifierId(70301),Sun Mar 30 21:04:14 EDT 2008,TRUE
IdentifierId(65548),Sun Mar 30 20:14:59 EDT 2008,TRUE
IdentifierId(11585),Sun Mar 30 20:13:42 EDT 2008,TRUE
IdentifierId(67943),Sun Mar 30 19:56:54 EDT 2008,TRUE
IdentifierId(25577),Sun Mar 30 19:56:02 EDT 2008,TRUE
IdentifierId(21884),Sun Mar 30 19:33:43 EDT 2008,TRUE
IdentifierId(24743),Sun Mar 30 18:54:03 EDT 2008,TRUE
IdentifierId(70612),Sun Mar 30 18:23:36 EDT 2008,FALSE
IdentifierId(52430),Sun Mar 30 18:16:19 EDT 2008,FALSE
IdentifierId(69944),Sun Mar 30 18:15:28 EDT 2008,TRUE
IdentifierId(24543),Sun Mar 30 18:04:51 EDT 2008,TRUE
IdentifierId(69180),Sun Mar 30 17:35:38 EDT 2008,TRUE
IdentifierId(23020),Sun Mar 30 17:33:35 EDT 2008,TRUE
IdentifierId(52371),Sun Mar 30 17:26:20 EDT 2008,TRUE
IdentifierId(26278),Sun Mar 30 17:25:54 EDT 2008,FALSE
IdentifierId(69809),Sun Mar 30 17:04:04 EDT 2008,TRUE
IdentifierId(27689),Sun Mar 30 17:03:39 EDT 2008,TRUE
IdentifierId(21951),Sun Mar 30 16:54:59 EDT 2008,FALSE
IdentifierId(26959),Sun Mar 30 16:34:48 EDT 2008,TRUE
IdentifierId(68015),Sun Mar 30 16:15:38 EDT 2008,TRUE
IdentifierId(64663),Sun Mar 30 16:15:28 EDT 2008,TRUE
IdentifierId(69891),Sun Mar 30 16:15:23 EDT 2008,TRUE
IdentifierId(16797),Sun Mar 30 16:15:18 EDT 2008,TRUE
IdentifierId(60580),Sun Mar 30 16:15:18 EDT 2008,TRUE
IdentifierId(17729),Sun Mar 30 16:14:42 EDT 2008,TRUE
IdentifierId(65549),Sun Mar 30 16:13:45 EDT 2008,TRUE
IdentifierId(10369),Sun Mar 30 16:04:36 EDT 2008,TRUE
IdentifierId(46268),Sun Mar 30 16:04:26 EDT 2008,TRUE
IdentifierId(67063),Sun Mar 30 16:02:49 EDT 2008,FALSE
IdentifierId(55642),Sun Mar 30 15:57:08 EDT 2008,FALSE
IdentifierId(66094),Sun Mar 30 15:55:56 EDT 2008,TRUE
IdentifierId(14628),Sun Mar 30 15:44:35 EDT 2008,FALSE
IdentifierId(18742),Sun Mar 30 15:43:08 EDT 2008,TRUE
IdentifierId(60086),Sun Mar 30 15:36:33 EDT 2008,FALSE
IdentifierId(56265),Sun Mar 30 15:35:36 EDT 2008,TRUE
IdentifierId(69617),Sun Mar 30 15:16:56 EDT 2008,TRUE
IdentifierId(68704),Sun Mar 30 14:55:26 EDT 2008,TRUE
IdentifierId(61883),Sun Mar 30 14:25:13 EDT 2008,TRUE
IdentifierId(63462),Sun Mar 30 14:15:48 EDT 2008,TRUE
IdentifierId(23708),Sun Mar 30 13:54:52 EDT 2008,FALSE
IdentifierId(67552),Sun Mar 30 13:54:52 EDT 2008,TRUE
IdentifierId(30145),Sun Mar 30 13:44:10 EDT 2008,TRUE
IdentifierId(23709),Sun Mar 30 13:23:29 EDT 2008,FALSE
IdentifierId(70627),Sun Mar 30 12:55:01 EDT 2008,FALSE
IdentifierId(69940),Sun Mar 30 12:34:19 EDT 2008,TRUE
IdentifierId(38558),Sun Mar 30 12:06:02 EDT 2008,TRUE
IdentifierId(70377),Sun Mar 30 11:53:49 EDT 2008,TRUE
IdentifierId(38120),Sun Mar 30 11:35:15 EDT 2008,TRUE
IdentifierId(67065),Sun Mar 30 10:54:51 EDT 2008,TRUE
IdentifierId(68658),Sun Mar 30 10:54:05 EDT 2008,TRUE
IdentifierId(34015),Sun Mar 30 10:24:36 EDT 2008,TRUE
IdentifierId(26802),Sun Mar 30 10:24:36 EDT 2008,TRUE
IdentifierId(69066),Sun Mar 30 10:02:17 EDT 2008,FALSE
IdentifierId(63434),Sun Mar 30 09:35:11 EDT 2008,TRUE
IdentifierId(23222),Sun Mar 30 09:34:20 EDT 2008,TRUE
IdentifierId(65763),Sun Mar 30 09:03:07 EDT 2008,TRUE
IdentifierId(64951),Sun Mar 30 08:56:15 EDT 2008,TRUE
IdentifierId(23553),Sun Mar 30 08:23:05 EDT 2008,TRUE
IdentifierId(22460),Sun Mar 30 08:13:44 EDT 2008,FALSE
IdentifierId(32777),Sun Mar 30 08:04:56 EDT 2008,FALSE
IdentifierId(70296),Sun Mar 30 07:45:23 EDT 2008,TRUE
IdentifierId(68975),Sun Mar 30 06:46:29 EDT 2008,TRUE
IdentifierId(70413),Sun Mar 30 06:22:47 EDT 2008,TRUE
IdentifierId(50337),Sun Mar 30 04:46:09 EDT 2008,TRUE
IdentifierId(70440),Sun Mar 30 00:13:21 EDT 2008,TRUE
IdentifierId(69373),Sat Mar 29 23:14:40 EDT 2008,FALSE
IdentifierId(70599),Sat Mar 29 22:05:41 EDT 2008,FALSE
IdentifierId(68196),Sat Mar 29 21:46:19 EDT 2008,TRUE
IdentifierId(35238),Sat Mar 29 21:25:12 EDT 2008,TRUE
IdentifierId(64983),Sat Mar 29 20:26:27 EDT 2008,TRUE
IdentifierId(70491),Sat Mar 29 20:15:44 EDT 2008,FALSE
IdentifierId(65856),Sat Mar 29 20:13:36 EDT 2008,TRUE
IdentifierId(70294),Sat Mar 29 20:12:55 EDT 2008,TRUE
IdentifierId(69245),Sat Mar 29 19:55:31 EDT 2008,TRUE
IdentifierId(62870),Sat Mar 29 19:16:01 EDT 2008,TRUE
IdentifierId(70138),Sat Mar 29 19:14:29 EDT 2008,TRUE
IdentifierId(68836),Sat Mar 29 18:23:39 EDT 2008,TRUE
IdentifierId(64036),Sat Mar 29 18:05:58 EDT 2008,TRUE
IdentifierId(7938),Sat Mar 29 17:45:08 EDT 2008,TRUE
IdentifierId(67951),Sat Mar 29 16:53:28 EDT 2008,TRUE
IdentifierId(70226),Sat Mar 29 16:16:28 EDT 2008,TRUE
IdentifierId(56981),Sat Mar 29 15:47:10 EDT 2008,TRUE
IdentifierId(66255),Sat Mar 29 15:34:03 EDT 2008,TRUE
IdentifierId(70443),Sat Mar 29 15:24:04 EDT 2008,TRUE
IdentifierId(70457),Sat Mar 29 14:35:12 EDT 2008,TRUE
IdentifierId(28390),Sat Mar 29 14:24:50 EDT 2008,FALSE
IdentifierId(51589),Sat Mar 29 14:23:29 EDT 2008,TRUE
IdentifierId(69062),Sat Mar 29 14:14:02 EDT 2008,TRUE
IdentifierId(45893),Sat Mar 29 14:13:42 EDT 2008,TRUE
IdentifierId(70228),Sat Mar 29 14:05:42 EDT 2008,TRUE
IdentifierId(57825),Sat Mar 29 14:02:48 EDT 2008,FALSE
IdentifierId(70559),Sat Mar 29 13:35:37 EDT 2008,FALSE
IdentifierId(2395),Sat Mar 29 13:34:51 EDT 2008,TRUE
IdentifierId(48717),Sat Mar 29 13:03:33 EDT 2008,TRUE
IdentifierId(64026),Sat Mar 29 12:55:59 EDT 2008,TRUE
IdentifierId(8415),Sat Mar 29 12:42:57 EDT 2008,TRUE
IdentifierId(19256),Sat Mar 29 12:16:05 EDT 2008,TRUE
IdentifierId(19908),Sat Mar 29 12:05:31 EDT 2008,TRUE
IdentifierId(70260),Sat Mar 29 12:03:29 EDT 2008,TRUE
IdentifierId(1951),Sat Mar 29 11:45:28 EDT 2008,TRUE
IdentifierId(69741),Sat Mar 29 11:45:28 EDT 2008,TRUE
IdentifierId(69482),Sat Mar 29 11:25:37 EDT 2008,TRUE
IdentifierId(60461),Sat Mar 29 10:25:13 EDT 2008,TRUE
IdentifierId(37009),Sat Mar 29 10:15:04 EDT 2008,TRUE
IdentifierId(70470),Sat Mar 29 09:45:06 EDT 2008,TRUE
IdentifierId(70285),Sat Mar 29 09:35:21 EDT 2008,TRUE
IdentifierId(70284),Sat Mar 29 09:35:21 EDT 2008,TRUE
IdentifierId(56583),Sat Mar 29 09:25:41 EDT 2008,FALSE
IdentifierId(70454),Sat Mar 29 09:25:36 EDT 2008,TRUE
IdentifierId(64901),Sat Mar 29 09:15:26 EDT 2008,TRUE
IdentifierId(33445),Sat Mar 29 08:43:42 EDT 2008,TRUE
IdentifierId(64032),Sat Mar 29 08:43:42 EDT 2008,TRUE
IdentifierId(28747),Sat Mar 29 08:34:50 EDT 2008,TRUE
IdentifierId(59203),Sat Mar 29 08:16:16 EDT 2008,TRUE
IdentifierId(67826),Sat Mar 29 08:05:47 EDT 2008,TRUE
IdentifierId(69119),Sat Mar 29 07:35:21 EDT 2008,TRUE
IdentifierId(44047),Sat Mar 29 07:15:05 EDT 2008,TRUE
IdentifierId(60256),Sat Mar 29 07:05:31 EDT 2008,TRUE
IdentifierId(56032),Sat Mar 29 06:55:15 EDT 2008,TRUE
IdentifierId(69363),Sat Mar 29 06:39:36 EDT 2008,TRUE
IdentifierId(56189),Sat Mar 29 06:39:31 EDT 2008,TRUE
IdentifierId(68246),Sat Mar 29 06:15:26 EDT 2008,TRUE
IdentifierId(70456),Sat Mar 29 05:45:41 EDT 2008,TRUE
IdentifierId(19192),Sat Mar 29 05:43:33 EDT 2008,FALSE
IdentifierId(63923),Sat Mar 29 05:33:10 EDT 2008,TRUE
IdentifierId(62393),Sat Mar 29 04:36:15 EDT 2008,TRUE
IdentifierId(69606),Sat Mar 29 02:44:50 EDT 2008,TRUE
IdentifierId(62093),Sat Mar 29 01:44:52 EDT 2008,TRUE
IdentifierId(69560),Sat Mar 29 00:25:42 EDT 2008,TRUE
IdentifierId(69577),Sat Mar 29 00:25:42 EDT 2008,TRUE
IdentifierId(28982),Fri Mar 28 22:32:39 EDT 2008,TRUE
IdentifierId(54207),Fri Mar 28 20:55:20 EDT 2008,TRUE
IdentifierId(24158),Fri Mar 28 20:55:15 EDT 2008,TRUE
IdentifierId(70315),Fri Mar 28 20:35:05 EDT 2008,TRUE
IdentifierId(54209),Fri Mar 28 20:24:20 EDT 2008,FALSE
IdentifierId(57137),Fri Mar 28 20:12:55 EDT 2008,TRUE
IdentifierId(66603),Fri Mar 28 19:55:33 EDT 2008,TRUE
IdentifierId(46052),Fri Mar 28 19:14:56 EDT 2008,TRUE
IdentifierId(64081),Fri Mar 28 18:55:59 EDT 2008,TRUE
IdentifierId(40510),Fri Mar 28 18:45:15 EDT 2008,FALSE
IdentifierId(70408),Fri Mar 28 18:43:32 EDT 2008,TRUE
IdentifierId(64440),Fri Mar 28 18:33:49 EDT 2008,TRUE
IdentifierId(64021),Fri Mar 28 18:06:31 EDT 2008,TRUE
IdentifierId(13771),Fri Mar 28 18:03:37 EDT 2008,FALSE
IdentifierId(70175),Fri Mar 28 17:44:27 EDT 2008,TRUE
IdentifierId(68965),Fri Mar 28 17:06:40 EDT 2008,TRUE
IdentifierId(34438),Fri Mar 28 16:57:04 EDT 2008,TRUE
IdentifierId(48588),Fri Mar 28 16:15:01 EDT 2008,TRUE
IdentifierId(69192),Fri Mar 28 15:55:09 EDT 2008,TRUE
IdentifierId(70111),Fri Mar 28 13:56:33 EDT 2008,TRUE
IdentifierId(66556),Fri Mar 28 13:44:50 EDT 2008,TRUE
IdentifierId(23600),Fri Mar 28 12:44:46 EDT 2008,TRUE
IdentifierId(21973),Fri Mar 28 11:34:55 EDT 2008,TRUE
IdentifierId(28531),Fri Mar 28 11:34:55 EDT 2008,TRUE
IdentifierId(22275),Fri Mar 28 10:54:22 EDT 2008,FALSE
IdentifierId(2660),Fri Mar 28 08:54:29 EDT 2008,TRUE
IdentifierId(70378),Wed Mar 26 21:59:04 EDT 2008,TRUE
IdentifierId(59745),Wed Mar 26 21:58:24 EDT 2008,FALSE
IdentifierId(66085),Wed Mar 26 21:30:27 EDT 2008,TRUE
IdentifierId(70289),Wed Mar 26 21:11:01 EDT 2008,TRUE
IdentifierId(70288),Wed Mar 26 20:41:01 EDT 2008,TRUE
IdentifierId(38794),Wed Mar 26 20:20:29 EDT 2008,TRUE
IdentifierId(67935),Wed Mar 26 20:08:48 EDT 2008,TRUE
IdentifierId(30672),Wed Mar 26 19:59:40 EDT 2008,FALSE
IdentifierId(41345),Wed Mar 26 19:59:05 EDT 2008,TRUE
IdentifierId(70362),Wed Mar 26 19:50:44 EDT 2008,TRUE
IdentifierId(66307),Wed Mar 26 19:19:06 EDT 2008,TRUE
IdentifierId(69752),Wed Mar 26 19:12:16 EDT 2008,TRUE
IdentifierId(70183),Wed Mar 26 19:10:54 EDT 2008,TRUE
IdentifierId(70375),Wed Mar 26 19:10:54 EDT 2008,TRUE
IdentifierId(68016),Wed Mar 26 19:01:26 EDT 2008,TRUE
IdentifierId(35972),Wed Mar 26 19:01:16 EDT 2008,TRUE
IdentifierId(66679),Wed Mar 26 19:00:25 EDT 2008,TRUE
IdentifierId(29830),Wed Mar 26 18:30:26 EDT 2008,TRUE
IdentifierId(51960),Wed Mar 26 18:01:28 EDT 2008,TRUE
IdentifierId(69654),Wed Mar 26 17:49:55 EDT 2008,TRUE
IdentifierId(22887),Wed Mar 26 17:38:55 EDT 2008,TRUE
IdentifierId(25241),Wed Mar 26 17:20:05 EDT 2008,TRUE
IdentifierId(56400),Wed Mar 26 17:11:43 EDT 2008,TRUE
IdentifierId(29626),Wed Mar 26 17:09:05 EDT 2008,TRUE
IdentifierId(70320),Wed Mar 26 15:51:00 EDT 2008,TRUE
IdentifierId(61836),Wed Mar 26 15:29:11 EDT 2008,TRUE
IdentifierId(66366),Wed Mar 26 15:20:12 EDT 2008,TRUE
IdentifierId(70451),Wed Mar 26 14:48:06 EDT 2008,TRUE
IdentifierId(66117),Wed Mar 26 14:40:25 EDT 2008,TRUE
IdentifierId(24889),Wed Mar 26 14:00:00 EDT 2008,TRUE
IdentifierId(9937),Wed Mar 26 13:59:14 EDT 2008,TRUE
IdentifierId(70448),Wed Mar 26 12:39:41 EDT 2008,TRUE
IdentifierId(33679),Wed Mar 26 11:30:09 EDT 2008,TRUE
IdentifierId(23062),Wed Mar 26 11:28:37 EDT 2008,TRUE
IdentifierId(70444),Wed Mar 26 10:30:56 EDT 2008,FALSE
IdentifierId(68766),Wed Mar 26 10:00:11 EDT 2008,TRUE
IdentifierId(51953),Wed Mar 26 09:58:49 EDT 2008,TRUE
IdentifierId(9201),Wed Mar 26 09:50:57 EDT 2008,FALSE
IdentifierId(69612),Wed Mar 26 09:21:17 EDT 2008,TRUE
IdentifierId(69695),Wed Mar 26 09:10:58 EDT 2008,TRUE
IdentifierId(69677),Wed Mar 26 08:50:27 EDT 2008,FALSE
IdentifierId(27161),Wed Mar 26 08:30:09 EDT 2008,FALSE
IdentifierId(23563),Wed Mar 26 08:19:45 EDT 2008,FALSE
IdentifierId(68596),Wed Mar 26 07:51:13 EDT 2008,FALSE
IdentifierId(63861),Wed Mar 26 07:19:04 EDT 2008,TRUE
IdentifierId(50543),Wed Mar 26 06:52:07 EDT 2008,TRUE
IdentifierId(70309),Wed Mar 26 05:59:04 EDT 2008,TRUE
IdentifierId(61457),Wed Mar 26 05:50:48 EDT 2008,TRUE
IdentifierId(53641),Wed Mar 26 05:10:12 EDT 2008,TRUE
IdentifierId(70270),Wed Mar 26 04:50:44 EDT 2008,TRUE
IdentifierId(27282),Wed Mar 26 04:39:26 EDT 2008,TRUE
IdentifierId(17528),Wed Mar 26 02:31:03 EDT 2008,TRUE
IdentifierId(69957),Tue Mar 25 23:59:05 EDT 2008,TRUE
IdentifierId(62),Tue Mar 25 23:18:07 EDT 2008,FALSE
IdentifierId(68431),Tue Mar 25 21:31:01 EDT 2008,TRUE
IdentifierId(62223),Tue Mar 25 21:20:27 EDT 2008,TRUE
IdentifierId(70047),Tue Mar 25 21:10:41 EDT 2008,TRUE
IdentifierId(58359),Tue Mar 25 21:02:13 EDT 2008,TRUE
IdentifierId(23807),Tue Mar 25 20:28:39 EDT 2008,TRUE
IdentifierId(50644),Tue Mar 25 20:09:14 EDT 2008,TRUE
IdentifierId(45677),Tue Mar 25 19:40:49 EDT 2008,FALSE
IdentifierId(23373),Tue Mar 25 19:08:32 EDT 2008,FALSE
IdentifierId(54),Tue Mar 25 18:58:44 EDT 2008,FALSE
IdentifierId(66086),Tue Mar 25 18:21:00 EDT 2008,TRUE
IdentifierId(1863),Tue Mar 25 18:11:02 EDT 2008,FALSE
IdentifierId(2800),Tue Mar 25 17:59:07 EDT 2008,TRUE
IdentifierId(66828),Tue Mar 25 17:50:55 EDT 2008,TRUE
IdentifierId(10722),Tue Mar 25 17:49:23 EDT 2008,TRUE
IdentifierId(11566),Tue Mar 25 17:48:07 EDT 2008,TRUE
IdentifierId(67272),Tue Mar 25 17:30:48 EDT 2008,TRUE
IdentifierId(41728),Tue Mar 25 17:22:21 EDT 2008,TRUE
IdentifierId(62052),Tue Mar 25 17:21:14 EDT 2008,FALSE
IdentifierId(17687),Tue Mar 25 17:20:13 EDT 2008,TRUE
IdentifierId(23718),Tue Mar 25 17:19:28 EDT 2008,FALSE
IdentifierId(48434),Tue Mar 25 17:18:26 EDT 2008,FALSE
IdentifierId(11346),Tue Mar 25 16:38:15 EDT 2008,TRUE
IdentifierId(70231),Tue Mar 25 16:31:14 EDT 2008,TRUE
IdentifierId(66968),Tue Mar 25 16:20:56 EDT 2008,TRUE
IdentifierId(64760),Tue Mar 25 16:10:11 EDT 2008,TRUE
IdentifierId(60684),Tue Mar 25 16:01:23 EDT 2008,TRUE
IdentifierId(68883),Tue Mar 25 15:40:56 EDT 2008,TRUE
IdentifierId(60389),Tue Mar 25 15:38:47 EDT 2008,TRUE
IdentifierId(70119),Tue Mar 25 15:30:25 EDT 2008,TRUE
IdentifierId(64400),Tue Mar 25 14:38:49 EDT 2008,FALSE
IdentifierId(27268),Tue Mar 25 14:09:24 EDT 2008,TRUE
IdentifierId(70230),Tue Mar 25 13:31:13 EDT 2008,TRUE
IdentifierId(64727),Tue Mar 25 13:20:44 EDT 2008,TRUE
IdentifierId(55700),Tue Mar 25 13:11:00 EDT 2008,TRUE
IdentifierId(67112),Tue Mar 25 12:50:42 EDT 2008,TRUE
IdentifierId(38497),Tue Mar 25 11:11:04 EDT 2008,TRUE
IdentifierId(70166),Tue Mar 25 09:51:19 EDT 2008,TRUE
IdentifierId(48567),Tue Mar 25 09:51:19 EDT 2008,TRUE
IdentifierId(47202),Tue Mar 25 07:50:27 EDT 2008,TRUE
IdentifierId(22094),Tue Mar 25 07:38:38 EDT 2008,TRUE
IdentifierId(67700),Tue Mar 25 05:08:32 EDT 2008,TRUE
IdentifierId(69597),Tue Mar 25 04:00:13 EDT 2008,TRUE
IdentifierId(68380),Mon Mar 24 23:09:58 EDT 2008,FALSE
IdentifierId(30433),Mon Mar 24 21:51:01 EDT 2008,FALSE
IdentifierId(2608),Mon Mar 24 20:29:24 EDT 2008,TRUE
IdentifierId(35986),Mon Mar 24 20:21:28 EDT 2008,TRUE
IdentifierId(24087),Mon Mar 24 19:59:25 EDT 2008,FALSE
IdentifierId(68137),Mon Mar 24 19:40:55 EDT 2008,TRUE
IdentifierId(50689),Mon Mar 24 19:11:13 EDT 2008,TRUE
IdentifierId(69804),Mon Mar 24 18:59:53 EDT 2008,TRUE
IdentifierId(69638),Mon Mar 24 18:50:56 EDT 2008,TRUE
IdentifierId(69601),Mon Mar 24 18:41:27 EDT 2008,TRUE
IdentifierId(38482),Mon Mar 24 18:40:21 EDT 2008,TRUE
IdentifierId(6493),Mon Mar 24 18:39:20 EDT 2008,TRUE
IdentifierId(37484),Mon Mar 24 18:11:18 EDT 2008,TRUE
IdentifierId(59596),Mon Mar 24 17:11:23 EDT 2008,TRUE
IdentifierId(69600),Mon Mar 24 17:00:51 EDT 2008,TRUE
IdentifierId(70225),Mon Mar 24 17:00:41 EDT 2008,TRUE
IdentifierId(66297),Mon Mar 24 16:58:33 EDT 2008,TRUE
IdentifierId(48738),Mon Mar 24 15:30:51 EDT 2008,TRUE
IdentifierId(70082),Mon Mar 24 15:19:25 EDT 2008,TRUE
IdentifierId(64107),Mon Mar 24 14:01:00 EDT 2008,TRUE
IdentifierId(70093),Mon Mar 24 13:57:52 EDT 2008,TRUE
IdentifierId(64422),Mon Mar 24 12:50:58 EDT 2008,TRUE
IdentifierId(67247),Mon Mar 24 11:51:02 EDT 2008,TRUE
IdentifierId(22912),Mon Mar 24 11:28:49 EDT 2008,TRUE
IdentifierId(67780),Mon Mar 24 11:09:05 EDT 2008,TRUE
IdentifierId(70147),Mon Mar 24 09:59:10 EDT 2008,TRUE
IdentifierId(10946),Mon Mar 24 08:29:55 EDT 2008,TRUE
IdentifierId(69532),Mon Mar 24 08:20:57 EDT 2008,TRUE
IdentifierId(69769),Mon Mar 24 07:49:25 EDT 2008,TRUE
IdentifierId(66435),Mon Mar 24 07:30:46 EDT 2008,TRUE
